review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appversion,laguage_code,country_code
7019dc83-4864-4e4d-8066-3d33e2dfbac2,a google user,,i really loved this app until i had to do a factory reset and everything was lost. it was simple and easy to use. really wish it had a backup/restore feature. now i need to look for a different app and type all my passwords again. not taking a chance of losing them so installing an app with backup/restore/sync.,3,2,11/21/2016 15:29,"hi cindy, thank you for your feedback. we want to let you know that in the upcoming days the backup option will be available. we are very sorry for the inconvenience that we have caused. kind regards, pm team",11/16/2016 11:25,7.1.1,en,us
0b454386-5872-40e9-8c2e-78d335429021,a google user,,it's perfect just looks like a regular email list for sum1 forgetful like myself and its free a beautiful lil app,5,4,11/17/2016 18:36,,,7.1.1,en,us
af4a0483-3bfd-4d58-895c-9e7ceaf3ffec,a google user,,good app,5,0,10/31/2016 10:46,,,7.1.1,en,us
4c1a3caf-fa85-46ff-8b8f-599613310f48,a google user,,awesome app. very easy to use and understand.,5,2,10/30/2016 1:52,,,7.1.1,en,us
13f77ccb-08a8-484b-8cc6-430163d99a6f,a google user,,this good app but should have back up feature for the data stored.,4,6,10/29/2016 9:19,"hi anil, thank you for your feedback and for your support. we want to let you know that in a few days a backup option will be available. you will receive an update in the upcoming days. kind regards, pm team",10/29/2016 11:39,7.1.1,en,us
bacf84c8-f2d3-4fa5-b788-c71f5979b93e,a google user,,,5,1,10/26/2016 6:43,"hi chrynzton, we are very happy that you appreciate our app and for your feedback. the issue has been fixed. an update will be available in a couple of hours. logo options: that's a good suggestion. we will keep this in mind for the next update. kind regards, pm team",10/8/2016 18:25,7.0.1,en,us
9a488445-8e09-48e1-ad3b-d60dd8ea0a9d,a google user,,sagarkumar,2,0,10/23/2016 6:48,"hi sagar, thank you for your feedback. based on your review we understand that you don't like something about this app. can you please help us understand what was the problem, so we can improve this app. thank you for your support. kind regards, pm team",10/23/2016 8:12,7.0.1,en,us
56b529a6-f69d-49f1-b709-0f6494f4428d,a google user,,simply amazing,5,0,10/17/2016 16:29,,,7.0.1,en,us
043e420f-517c-4497-a6a4-79c8d42e7910,a google user,,like it,2,1,10/12/2016 15:58,"hi zahidul, we noticed your review in which you mentioned that you like the application but gave a 2 stars review. did you encounter any issues with the application or maybe you have some suggestions about how we can improve this app? kind regards, pm team",10/12/2016 18:26,7.0.1,en,us
137ab73d-b5f9-4e9c-b872-802eca96a81d,a google user,,love it,5,0,10/11/2016 20:26,,,7.0.0,en,us
d0384ede-7c87-4781-a5cb-ae2f9a0b7d28,a google user,,usuful but without any login to restor if the program deleted,3,2,10/9/2016 2:51,"hi arefeh, thank you for your feedback and for trying our app. we want to let you know that, in a couple of days a backup & restore option will be available, so you can restore/backup your data anytime on any device. if you have suggestions how we can improve this app, please let us know at support@managerpass.com. kind regards, pm team",10/9/2016 3:13,7.0.1,en,us
a252a68e-dcd3-4dab-80dc-d406a8ecc36c,a google user,,"very nice, easy to work with, user friendly, pleasing view",5,0,10/5/2016 8:22,,,7.0.0,en,us
463126f9-a6b4-4931-a5b4-6f814d995fc1,a google user,,i think it's best apps i will give it 5 stars,5,2,10/2/2016 11:17,,,7.0.0,en,us
cf7889c0-f4d0-4dba-9df8-120cf1a342a8,a google user,,"unfortunately, if in adding a new account you go to browser to copy the url, you'll return to this password manager to find your email address and password are lost. the app doesn't keep them. so you've got to remember every detail in one go. i've looked at several other password managers and none had such a good interface as this. simple, logical. but the above shortcoming needs to be addressed.",3,2,9/30/2016 11:40,"hi fyuuredhijgfzre, thank you for your kind words. related to this issue, we believe that the android system is resetting the app. this happens when you have a lot of apps running in the background. the system tries to allocate memory for the active apps and closes the background apps. if the issue persist please contact support. best regards",10/1/2016 0:32,7.0.0,en,us
4603e53f-ab60-4b65-957b-8411fac03586,a google user,,very good and user friendly app,4,0,9/24/2016 21:56,,,7.0.0,en,us
ac35de02-a5c7-4d9a-9716-4c17d5351736,a google user,,it's a little cartoonish for my taste.,2,0,9/22/2016 2:25,,,,en,us
2f55e557-1673-4781-98a7-a712adf29012,a google user,,i like this app. great app,5,0,9/18/2016 20:12,,,4,en,us
146ecefd-a229-4582-b00e-5080ffb05b8a,a google user,,"when i downloaded this app my expectation was that i would be able to see a list of all my apps and i can set a password for whichever ones i choose, with email id for backup. but no matter where i navigate its asking me to login with email id repeatedly. none of my apps are being listed under any category. not sure if its just me or this app does not have any help section for novice users. will try figuring it around for a bit else will uninstall.",2,2,9/17/2016 14:15,"hello, you need to add your accounts manually(websites/apps). when you add an account you can set different filters for it. you also have the possibility to add your own filters by going to the settings section. if you still encounter difficulties please contact support@managerpass.com and we will be very happy to help you. regards, apphup team",9/17/2016 14:31,4,en,us
bbef3543-6ead-48e1-88e6-389007587966,a google user,,"simple and cute. i like that we can add a password to protect our info, too.",4,1,9/16/2016 8:51,,,4,en,us
b64d3c59-a6bf-44d9-8532-915a919bd5f5,a google user,,this app doesn't need even a single permission.,5,0,9/15/2016 10:54,,,4,en,us
3051daeb-6d7c-4373-a71d-647d388c7646,a google user,,this app is simple and visually pleasing. it allows a number of options for filtering apps based on their function and assigning icons to each app for easier identification. the whole app can be protected with a password as well. my only complaint is that the password isn't required every time you open the app as long as the app is still running in the background.,5,1,9/14/2016 6:30,,,4,en,us
053074b2-cad6-43a4-94c4-0dc4c7bd6d46,a google user,,looks good so far,5,1,9/13/2016 20:57,,,4,en,us
518e0b64-dcfe-4862-814f-319ac079b68e,a google user,,simple but effective,5,0,9/12/2016 22:01,,,4,en,us
5dcd42c0-64a0-4c1c-9d30-0d90845a3705,a google user,,i like the recognizable icons for identifying seperate accounts.,4,0,9/10/2016 0:49,,,4,en,us
ab0b106b-cacb-4e54-9ab8-63cba5d15574,a google user,,colorful and pleasing to the eye. very simple to use. i really appreciate that it doesn't ask for access to anything on your phone. and there are no ads. very happy with this.,5,5,9/4/2016 5:09,,,4,en,us
1094d763-3d6a-4d53-9ceb-219627306efe,a google user,,love it,5,1,9/1/2016 20:45,,,4,en,us
b454b56c-6171-49bb-a04b-b878095b83e2,a google user,,awesome,5,1,8/31/2016 6:53,,,,en,us
